LOAN_NUMBER,LOAN_STATUS,AMT_CURR_LOAN_BAL,PRODUCT_CODE,PRODUCT_SUBCODE,NUMBER_DAYS_PAST_DUE,COST_CENTER,NON_ACCRUAL_STATUS,DATE_LOAN_ADDED
aa952458ac10f3263651057ff44d6382,Closed,265000,LOAN,01,46,b3980e65d37941281480161b978c2349,false,2017-12-24
aa27cd31012940fc015f003afb4f7de0,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2001-04-25
01a1cd39303d0ea1abcfb840e3260931,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,1998-01-18
6015e9cb578566ee7c370b72a9fe814c,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,1994-07-30
8c2e291683cfe22165cdd725c20d93bc,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,1995-01-10
582ab8026f3116e42cfc5382ef25bfe5,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2016-09-08
69b1d537e429aa49f1d919030ca94dc0,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2006-11-26
0196e2087ad92b28dd245b64141307d4,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2005-06-02
fa71d6b003007b481b75f9ca0ffd8225,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2002-08-21
39564fa8c6877a4eb0f5262cbe138a58,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2013-09-02
63c4a02e62c708fd3a7ab4032d978fac,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2014-02-06
6728c8422d6c1924cce6cdb6f0a3538e,Open,265000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2015-07-22
0a455ad5296d08c00b64d5732872d69c,Open,265000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2000-10-18
2b681b5139272b5021f8ea4763b7f66f,Open,265000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,1999-05-09
4b2903600efaed3773d2bdc8ee1c4c50,Open,265000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2009-04-23
2c014feb51d15b696783e63fd8ce21f9,Open,265000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2004-03-13
270a85ab059580e4d8c6f8f25588d6e2,Open,265000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2005-11-23
5f1d49ac1e2c53731d7febb8b806aa2f,Closed,265000,LOAN,03,10,b3980e65d37941281480161b978c2349,false,2015-12-07
627fc92276129e0557a491b141f09110,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,1997-12-21
3619e690e007768039bc466f5a0923b9,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,1994-11-22
25ddf16ae61f8f96a5edbb76f23ce293,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,1999-09-02
f91d5161de3a004a87fa82ba404b36c9,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,1997-01-20
50debca61805c1152e0d7087fd9a979a,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2008-12-29
ca5d9dd4200acec313f6fc6ea7518260,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2005-02-04
7292e2e944a3250f7c73a85cf1345b4a,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,1993-06-15
5cb364c34f2933bc78fea8dd4fa98bec,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2012-07-29
1738ccf8dd69a845d1babed12752d3e2,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2014-12-16
f0ef3b9062c86765702474f7693c12db,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,1995-08-27
41fac306cc37fe3e85cce3e873cac75a,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2014-03-28
b4a523af62783b98cb7c1f264429b492,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2008-05-02
404f45b9ba2f8c76f0ef2db2af3f5bfe,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2006-03-22
8b15d4b208fe0cf51d5c29320c2d5844,Open,101000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,1996-01-22
e1a796d02a29274d1acf82d4eb0fec59,Open,101000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2007-09-24
34aa9cdf75f72d62ff116eceb351a680,Open,101000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2008-02-14
e5f8b5de63c4942d2b354e86a26c32a7,Open,101000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2000-03-19
c448e659078a5228af2a967be96d5696,Open,101000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,1997-04-12
4277232a612b2ff4a7ddedc365343080,Open,101000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2016-08-12
c4faee235cdcf25e54ed3bf84729724c,Open,101000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,1999-07-31
9c2891653dd16f9e48334b68f9959362,Open,101000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,1995-01-21
e0d4c592a5a3cf1fd887dd63c912aab6,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2010-02-02
cf65c5b316a408d04ac2c501c344ceb8,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,1999-08-02
29b4d7867ba02e2f9e84a5e6210abfbc,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2000-07-24
cd927076012f436d5bcdd4a419231d6c,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,1999-04-14
a36692c23cb02cf78d891100841acdff,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,1993-04-13
206b864b14050e6299fbd6ce61bda7f7,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2012-07-31
a249b76a557fa1db80abc99cf04c4021,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,1999-09-03
54e3b753f7162a87aad1b1bae71049b0,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2013-09-10
8e7928897c16dc4e8e3f879ceeab5929,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,1995-08-08
572ea80a9416575471442e4c305f8fa7,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2005-08-27
9fba56954f0a462785112c40b28aca32,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2009-04-18
3897477265d37b56e4897a77b283aeed,Open,101000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2005-05-09
6e80365a5d3bc1211e9fc7550f496b4a,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,1997-10-02
d8101d8c8f3ff51949ca74016c9f81cf,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2000-02-24
1cfadc568942c7bdf47c246d4edf8e40,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,1994-03-01
be39e4bb088ca8c8d9a4256847b44a54,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2014-08-24
d634aa3d3fd50d165cbe87acf765ca35,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,1999-10-16
b4d5dd74378b4d425d967b1c7b56d7fb,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2014-05-12
9d9f309b4b363356badcc259aad9e54f,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2007-09-25
2ede849961ba54ea681b90ce6c3e1130,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2006-02-18
6220724cbf1c4602ed4e0d132b2792e5,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2016-09-19
8830e29a7e152bdf378a415db9425c9f,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2005-02-15
b844a3501d9d5e2f49edde093607ee50,Open,290000,LOAN,01,0,b3980e65d37941281480161b978c2349,false,2008-06-27
25275a3edadbcd69825babf09fc42225,Closed,290000,LOAN,01,3,b3980e65d37941281480161b978c2349,false,2016-04-08
72a4b88f8c737832679a6c8f9d3758cd,Open,290000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2007-02-09
6558f7ce059981d6fb30e55760bfa499,Open,290000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2004-05-03
e0ff0bb5d367af3a4534ba81cf3802c5,Open,290000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2000-04-26
53cdbbbe632707bddeb962826f2444bd,Open,290000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2003-06-20
cc2ae28b6a3144654498f8be2b1cdd91,Open,290000,LOAN,02,0,b3980e65d37941281480161b978c2349,false,2003-08-04
dd47b92ae9fe9a0265b40656805b2290,Closed,290000,LOAN,02,3,b3980e65d37941281480161b978c2349,false,2016-11-08
66e078c56d8697e49532624e96eb9b7a,Open,290000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2008-07-03
0de56fd209d1e4ba0ef493e3e3429d78,Open,290000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2013-10-05
d55ab028b98d4bd389e2e3962a366b74,Open,290000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2002-12-18
9513e49cf32ab53e9222899a191717e8,Open,290000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2006-11-06
89facbd840431db389adfe0b20829bbe,Open,290000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2003-09-21
6c5cdbcf5a25e5cd7d008d6d500a36d3,Open,290000,LOAN,03,0,b3980e65d37941281480161b978c2349,false,2003-12-21
be361e7d112c41a50dc4d58ef679c34a,Defaulted,290000,LOAN,03,823,b3980e65d37941281480161b978c2349,true,2013-08-12
312b336bed48e39e113703db9380a169,Closed,800000,LOAN,01,7,b860d14a564ac277832e0c8b53f21ccd,false,2019-06-23
6b9b844cde683f2e8b5cbf6f4361c901,Closed,800000,LOAN,02,4,b860d14a564ac277832e0c8b53f21ccd,false,2015-09-24
05d5e58fe09111439171fc61ad644a7c,Closed,800000,LOAN,03,938,b860d14a564ac277832e0c8b53f21ccd,false,2018-05-19
e02d1782a5cf6b5463870a4440666c14,Defaulted,800000,LOAN,03,999,b860d14a564ac277832e0c8b53f21ccd,true,2017-04-09
9df467b5a4dcd70b9314762523e78888,Closed,10000,LOAN,01,81,b860d14a564ac277832e0c8b53f21ccd,false,2019-04-13
09572f3d3a62aebfd23989a688ce5df4,Closed,10000,LOAN,03,30,b860d14a564ac277832e0c8b53f21ccd,false,2018-03-28
374a52eada9423e8c14b1cc473b1553d,Closed,10000,LOAN,03,98,b860d14a564ac277832e0c8b53f21ccd,false,2014-10-10
f97343906f47dc7698c104acc9b4f7dc,Closed,265000,LOAN,03,233,b860d14a564ac277832e0c8b53f21ccd,false,2013-01-17
da88349e7232f8c22b9e6aeac36ed6b2,Closed,101000,LOAN,01,486,b860d14a564ac277832e0c8b53f21ccd,false,2010-12-28
285def31f13fa5e258e145915647e047,Closed,101000,LOAN,01,8,b860d14a564ac277832e0c8b53f21ccd,false,2016-05-04
e02ab174a29266ae7ff2b65c6d4b6250,Open,101000,LOAN,02,0,b860d14a564ac277832e0c8b53f21ccd,false,2008-08-11
c6bc175a7c5f0df17d7465bb203f0ef2,Closed,101000,LOAN,02,10,b860d14a564ac277832e0c8b53f21ccd,false,2021-05-31
8a8f34f76692b6cc688839afeec56fed,Closed,101000,LOAN,02,8,b860d14a564ac277832e0c8b53f21ccd,false,2010-08-08
7024c94b37a1a3ac4b642e2440b849c7,Closed,101000,LOAN,03,3,b860d14a564ac277832e0c8b53f21ccd,false,2017-03-19
7739b61fcbe866c0ab510500cc32b381,Closed,290000,LOAN,01,10,b860d14a564ac277832e0c8b53f21ccd,false,2018-11-03
17ea513ce0d47a312fd46d4a6e7e35c0,Closed,290000,LOAN,01,153,b860d14a564ac277832e0c8b53f21ccd,false,2012-10-29
621eaa7e6cc6748de73ff3a1998852cc,Closed,290000,LOAN,02,84,b860d14a564ac277832e0c8b53f21ccd,false,2015-01-10
312c189ff7abb7a9d0d340e01edd3032,Closed,800000,LOAN,01,3,be209f54b51f46375553a0484e4c7e01,false,2016-05-21
eafed96d4517e17d366d774f930c0119,Closed,10000,LOAN,01,89,be209f54b51f46375553a0484e4c7e01,false,2016-02-14
e5340f7c8e3723bd57b684aebbc782a0,Closed,10000,LOAN,02,3,be209f54b51f46375553a0484e4c7e01,false,2017-10-28
eb85ce1096209f28e6dcd9ca348c5720,Closed,10000,LOAN,03,86,be209f54b51f46375553a0484e4c7e01,false,2012-09-13
4618117a2455c83a94cffb5f688707bf,Closed,265000,LOAN,01,41,be209f54b51f46375553a0484e4c7e01,false,2016-07-05
8035240e99a0d96519ef143742f77047,Closed,265000,LOAN,01,13,be209f54b51f46375553a0484e4c7e01,false,2021-09-01
63f0d30c0609e7470f7f453e487377c0,Closed,265000,LOAN,03,23,be209f54b51f46375553a0484e4c7e01,false,2017-12-26
3290c97ed8f2bf6a65a854d2ad98f01e,Closed,265000,LOAN,03,3,be209f54b51f46375553a0484e4c7e01,false,2017-02-27
3823fd84d5225d889fd90ac3742a88f0,Closed,101000,LOAN,01,19,be209f54b51f46375553a0484e4c7e01,false,2014-11-23
d2ef798ff7931846c4f0bdc91d9a6845,Open,101000,LOAN,03,0,be209f54b51f46375553a0484e4c7e01,false,2008-04-26
818f7884f9940e057584289c722897e3,Closed,290000,LOAN,01,98,be209f54b51f46375553a0484e4c7e01,false,2013-06-21
36d05ee224d455f7a3ba28db9bdf89e9,Closed,290000,LOAN,01,9,be209f54b51f46375553a0484e4c7e01,false,2015-04-13
66b55f082f72ee0cd916da98aadcad4e,Defaulted,290000,LOAN,02,702,be209f54b51f46375553a0484e4c7e01,true,2014-06-27
3143488242a499e999d2a0ce6c986b31,Closed,800000,LOAN,01,389,bfd8c06c85569a6b8647e7ee2d34177d,false,2003-06-02
59fbdb63c920f8cbbd4f05846b3f8f74,Closed,800000,LOAN,02,571,bfd8c06c85569a6b8647e7ee2d34177d,false,2012-06-06
f2cd2938be33b6f1f5b9b94226e4a6a0,Closed,800000,LOAN,02,4,bfd8c06c85569a6b8647e7ee2d34177d,false,2008-01-29
8c7fc5255c0c1d4232ddf46db3028a96,Closed,800000,LOAN,03,3,bfd8c06c85569a6b8647e7ee2d34177d,false,2015-03-19
3892b0f573f22660e9564d7952c8a12c,Closed,10000,LOAN,01,12,bfd8c06c85569a6b8647e7ee2d34177d,false,2014-05-17
a75811d58b09c3762f7b3b2100cc0d37,Closed,10000,LOAN,01,67,bfd8c06c85569a6b8647e7ee2d34177d,false,2007-01-07
48bb7f8239cb9bbbf6728fab7b48fb1c,Closed,10000,LOAN,02,6,bfd8c06c85569a6b8647e7ee2d34177d,false,2020-10-03
c43aa93f96af83c16d3a78a5fc27add8,Closed,10000,LOAN,02,87,bfd8c06c85569a6b8647e7ee2d34177d,false,2015-08-07
0ddcb053d427208cc490a5bb48d8c815,Closed,10000,LOAN,02,999,bfd8c06c85569a6b8647e7ee2d34177d,false,2014-08-29
fd8213bf26e778e8ee5d13dbbe6ce609,Closed,10000,LOAN,02,471,bfd8c06c85569a6b8647e7ee2d34177d,false,2001-06-24
d1e55c064499749c76271eeeda76b80b,Closed,10000,LOAN,02,3,bfd8c06c85569a6b8647e7ee2d34177d,false,2010-10-30
4998e263bce4dc8a089bf91825eb9301,Closed,10000,LOAN,03,3,bfd8c06c85569a6b8647e7ee2d34177d,false,2014-05-25
cce38755bd1e3e0b389193ad037720b4,Open,265000,LOAN,01,0,bfd8c06c85569a6b8647e7ee2d34177d,false,2002-04-14
46389289a90fbd1810a690c825a7c5b5,Open,265000,LOAN,01,0,bfd8c06c85569a6b8647e7ee2d34177d,false,2001-01-07
2bb2d48ebcf95f4ef5890071dfcc3076,Open,265000,LOAN,01,0,bfd8c06c85569a6b8647e7ee2d34177d,false,1996-03-13
82e5fd732da4e84cc616317bca934245,Closed,265000,LOAN,01,61,bfd8c06c85569a6b8647e7ee2d34177d,false,2005-01-24
f339d1994a4f8cb4c57ced3020290555,Closed,265000,LOAN,01,19,bfd8c06c85569a6b8647e7ee2d34177d,false,2010-03-26
e93bfe5a7411320c5c4995dff2c2db34,Defaulted,265000,LOAN,01,358,bfd8c06c85569a6b8647e7ee2d34177d,true,2014-11-07
5b1a865339e534e2c8184bfbbe109cae,Closed,265000,LOAN,02,9,bfd8c06c85569a6b8647e7ee2d34177d,false,1999-03-09
ae793df451e579ed97b0fcba86250dec,Closed,265000,LOAN,02,30,bfd8c06c85569a6b8647e7ee2d34177d,false,2017-04-02
1ace7ee4e095aac7b7e734f48407a3f9,Closed,265000,LOAN,02,9,bfd8c06c85569a6b8647e7ee2d34177d,false,2012-12-29
9f7a530f80c0ad2e8c853ee7d5c94164,Closed,265000,LOAN,03,58,bfd8c06c85569a6b8647e7ee2d34177d,false,2009-06-12
1ff75bcfa0cae20b2d5bab9740bbc4e2,Closed,265000,LOAN,03,379,bfd8c06c85569a6b8647e7ee2d34177d,false,2009-02-15
3bff37cbc465c64b7efe87d131ed9954,Open,101000,LOAN,01,0,bfd8c06c85569a6b8647e7ee2d34177d,false,1997-05-27
9db9d41241a86ee4cb10e8f6420c8c90,Closed,101000,LOAN,01,23,bfd8c06c85569a6b8647e7ee2d34177d,false,2016-08-25
159afe7d7020b217ee3f0c78f9571ad9,Closed,101000,LOAN,01,325,bfd8c06c85569a6b8647e7ee2d34177d,false,2015-10-21
321f16698e6dc0abb745f8b4e65018e0,Closed,101000,LOAN,01,313,bfd8c06c85569a6b8647e7ee2d34177d,false,2008-11-22
45c87c239773768631e4a15bfd678dd3,Closed,101000,LOAN,02,737,bfd8c06c85569a6b8647e7ee2d34177d,false,2010-03-05
35b164f6fd954ed160eb8f1dbdf9945b,Open,101000,LOAN,03,0,bfd8c06c85569a6b8647e7ee2d34177d,false,1999-04-19
7d82759127c5113707898c4900827857,Closed,101000,LOAN,03,4,bfd8c06c85569a6b8647e7ee2d34177d,false,2008-10-27
d9be2689855c4104e4267794d84179e1,Closed,101000,LOAN,03,611,bfd8c06c85569a6b8647e7ee2d34177d,false,2013-09-29
6fe6c3cbacebca8627333f5718b70900,Open,290000,LOAN,01,0,bfd8c06c85569a6b8647e7ee2d34177d,false,2000-02-21
60f1ee228963e8aac28104cb2cbc6fcc,Closed,290000,LOAN,01,319,bfd8c06c85569a6b8647e7ee2d34177d,false,2010-08-31
98bac5a1a263881882ea2bee0edf7c52,Closed,290000,LOAN,02,16,bfd8c06c85569a6b8647e7ee2d34177d,false,2015-04-29
a592497431598ba992982385b0fe635d,Closed,290000,LOAN,02,41,bfd8c06c85569a6b8647e7ee2d34177d,false,2012-08-11
e899c355ddfbc1f4abd444514dfe64ad,Closed,290000,LOAN,02,9,bfd8c06c85569a6b8647e7ee2d34177d,false,2016-05-27
adbd56d47dcca1163a1e9da1aeab96c8,Closed,290000,LOAN,02,58,bfd8c06c85569a6b8647e7ee2d34177d,false,2013-08-19
088f34435e6549a864512732b64dcd37,Closed,290000,LOAN,03,32,bfd8c06c85569a6b8647e7ee2d34177d,false,2011-05-28
43e32b5955f6f220110d3e9ba998d9fc,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2003-10-21
13e9ecf7114cdf68d58dd171e2d9904b,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2000-08-18
5b1ac008e584d858d51c7ed24545a5cf,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2013-05-03
a00ca2a360734d0f2c21be11e88f43e7,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2016-03-15
d7f6ae781348c16bcf7cdc7b186f5783,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2017-02-27
9cb39347fd702e3bd0112e298af3127c,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,1994-12-22
9abeccc6f3d1b5eeb02dc68ff3b235cc,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2004-05-29
1c8f0b138b5eca081ad88fba4231ea34,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2004-06-17
ef63f11a1e038b0b5f2cfdda746f273f,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2004-06-14
88a49527783b5f9d331c377e84614f82,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2004-07-15
761e11a426c11e0c3562a5c9ac4a5572,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,1999-11-22
f0996530062cd3f9a6bcf46a61128439,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2005-01-31
740fd634805c1c171072836220a266ec,Open,800000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2007-12-03
2635e1782ddee1fe9dd9586bb7a1aac7,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2003-01-13
bfb6073f5d125d937ab52d3952728ff1,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,1998-05-31
58c1e0b6f16262abc2baa54bd7ab8b0b,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,1995-03-12
7e3d365c88775a20632ef0cc97af5b5d,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,1999-10-20
0ef40c3052c4cf129f16f3b9fc8e36d0,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,1999-05-03
023fce697faede0b6f105a82ecd1e123,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2007-02-19
3a495271ae93feadf666fbf56d482629,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2017-07-12
195fc1f5153eb791aa5dc4f230e17a6d,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,1999-05-09
72585bf5c516e8de15506ccb975a3da0,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2008-10-11
2516327403de57d761b0c9842b874f3a,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,1998-11-20
f22d87ace8e9b7ceff109211d9e691ce,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2000-08-07
eb9fd5d258f4344afa90e25395eae37b,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2008-08-11
6002025355b1143ea0e8b6b0b0f08031,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2007-01-16
47cb39ea9faa98d971d56326c302d781,Open,800000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,1999-07-27
a989ffc0b085e383e5827f82fafec84d,Open,800000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,2000-03-04
a45ab2db5f98eeb74e4fdac811aae4df,Open,800000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,2000-07-18
37651acdaf1ddde13723a567aa422a22,Open,800000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,1993-05-08
77f01961cf8992b0594fc9be80a30f24,Open,800000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,2000-09-06
b4a09b4216798c35086223feef31ec71,Open,800000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,2006-09-28
0800d1bdaebb87f89857b233f0f480c1,Open,800000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,1995-02-20
ab46154789748b13def0ff860dd94a1f,Open,800000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,1997-06-11
5404bd45a2cedb6a468df540e424ed45,Open,800000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,2004-07-08
97529a3b0e102990321bf94c1e1585ed,Open,10000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2006-06-17
a318e764f6697f00295de9a1c3259530,Open,10000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2008-01-27
be04956fd0db50b34ea9dc6d487f33b8,Open,10000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2002-07-17
f1c99975186c20d2d849faa860415867,Open,10000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,1999-08-02
238d667e83ff537ea0f4ff1c371ee651,Open,10000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2008-02-10
5f4e26a4422c3adbb655ffd685877b20,Open,10000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2014-03-23
e7f0bab1e66496cf2e1b0599442e3737,Open,10000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2004-07-08
1063cd34ada21efa53312cae97562a9f,Open,10000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,1996-05-08
d5f9906284b0261526a4329897670cf1,Open,10000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,2006-04-11
9488ee3a01c0b7276a13193e38e4c08c,Open,10000,LOAN,01,0,c174e2345683ddfa317900cdd6fcdd72,false,1996-04-24
72d90c0cd1df15d3902ca494981d23cd,Closed,10000,LOAN,01,33,c174e2345683ddfa317900cdd6fcdd72,false,2016-02-15
319286ed97cdc890f75a9492b7fe5231,Defaulted,10000,LOAN,01,278,c174e2345683ddfa317900cdd6fcdd72,true,2014-07-27
17daf9af946cd8f437aa3a029195ea51,Open,10000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2016-03-20
7a4e18c9f12a89561f0f6582bdf2787a,Open,10000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,1993-10-24
007fb80c8165a2b3d39ea8878a666427,Open,10000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2002-09-05
9240eb0ca76294c2afcbf5fb970d7a16,Open,10000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,1997-10-31
1ed50d308227a237a346afa959ab24c6,Open,10000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2003-03-28
c2bd97264b461dd5447b80e0593f1e8a,Open,10000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2008-02-24
71a9ac0b3d80e777bce62648cddf8b36,Open,10000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2000-10-14
04de8e763a013be280c94a0803858d49,Open,10000,LOAN,02,0,c174e2345683ddfa317900cdd6fcdd72,false,2009-01-04
9e71b99ee3c14d5cd824ea865e0c4360,Defaulted,10000,LOAN,02,51,c174e2345683ddfa317900cdd6fcdd72,true,2016-01-08
96b1384db95ba5a67f95a60db228c324,Open,10000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,1999-11-20
30fcd0ea1b6092c7de76308f3170e5d8,Open,10000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,2008-02-04
4c17baca246a4feaa5c417825e0771f8,Open,10000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,2016-06-21
4772f54de03340203b4240ed9ec4c641,Open,10000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,1999-11-28
65c15648f54211a7275c072bc608639c,Open,10000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,2003-11-29
ad90f9a2253250c2f8a105a32a6e6b7f,Open,10000,LOAN,03,0,c174e2345683ddfa317900cdd6fcdd72,false,2000-04-26
90dc227bb7be443a49d7d9682e0aa473,Closed,10000,LOAN,03,17,c174e2345683ddfa317900cdd6fcdd72,false,2016-06-11
